id#time_scaned#file_scaned#IPV4_SRC_ADDR#L4_SRC_PORT#IPV4_DST_ADDR#L4_DST_PORT#PROTOCOL#votes#threshold#detection_mode#result#confidence#detection_source#ips_matched
e673ae9a127442de9a2879bbb1b65737#2025-12-28 20:19:19#fcad026e0df04ba5836eec0aa90b7e2f_synscan.pcapng#172.16.0.8#36050#64.13.134.52#995#6#2#2#voting#attack#2/6#ML_ONLY#False
e47760985fb24e1a9e887ce638767eb8#2025-12-28 20:19:19#fcad026e0df04ba5836eec0aa90b7e2f_synscan.pcapng#172.16.0.8#36050#64.13.134.52#587#6#2#2#voting#attack#2/6#ML_ONLY#False
1957dbc9d8da4e6d8fdb778cd62843e9#2025-12-28 20:19:19#fcad026e0df04ba5836eec0aa90b7e2f_synscan.pcapng#172.16.0.8#36050#64.13.134.52#5900#6#2#2#voting#attack#2/6#ML_ONLY#False
dd6b6849e228431cba070eb2301b94dc#2025-12-28 20:19:19#fcad026e0df04ba5836eec0aa90b7e2f_synscan.pcapng#172.16.0.8#36050#64.13.134.52#21#6#1#2#voting#benign#1/6#ML_BENIGN#False
fcb3b561b46c40d4ba75f9e1b63c5b7f#2025-12-28 20:19:19#fcad026e0df04ba5836eec0aa90b7e2f_synscan.pcapng#172.16.0.8#36050#64.13.134.52#445#6#2#2#voting#attack#2/6#ML_ONLY#False
d62410139fdc4c92894ca96455ec4b31#2025-12-28 20:19:19#fcad026e0df04ba5836eec0aa90b7e2f_synscan.pcapng#172.16.0.8#36050#64.13.134.52#113#6#2#2#voting#attack#2/6#ML_ONLY#False
7d592aa87f504c6f9d8105b5c0aed475#2025-12-28 20:19:19#fcad026e0df04ba5836eec0aa90b7e2f_synscan.pcapng#172.16.0.8#36050#64.13.134.52#3389#6#2#2#voting#attack#2/6#ML_ONLY#False
6161d5bd31fa45729f4341df6e3703bd#2025-12-28 20:19:19#fcad026e0df04ba5836eec0aa90b7e2f_synscan.pcapng#172.16.0.8#36050#64.13.134.52#23#6#2#2#voting#attack#2/6#ML_ONLY#False
cab454741a2344dfadc0375953e3fc61#2025-12-28 20:19:19#fcad026e0df04ba5836eec0aa90b7e2f_synscan.pcapng#172.16.0.8#36051#64.13.134.52#3389#6#2#2#voting#attack#2/6#ML_ONLY#False
494cfb6921434a599abacaa7cf026233#2025-12-28 20:19:19#fcad026e0df04ba5836eec0aa90b7e2f_synscan.pcapng#172.16.0.8#36050#64.13.134.52#110#6#2#2#voting#attack#2/6#ML_ONLY#False
77c303ec5e804b3fa128acdfbc70d7d4#2025-12-28 20:19:19#fcad026e0df04ba5836eec0aa90b7e2f_synscan.pcapng#172.16.0.8#36051#64.13.134.52#139#6#2#2#voting#attack#2/6#ML_ONLY#False
41e32629820d421da7bd9da757f4b2bd#2025-12-28 20:19:19#fcad026e0df04ba5836eec0aa90b7e2f_synscan.pcapng#172.16.0.8#36051#64.13.134.52#21#6#1#2#voting#benign#1/6#ML_BENIGN#False
30f9f4684b5b46d4ac2a9722f8bfe7c5#2025-12-28 20:19:19#fcad026e0df04ba5836eec0aa90b7e2f_synscan.pcapng#172.16.0.8#36051#64.13.134.52#5900#6#2#2#voting#attack#2/6#ML_ONLY#False
4315bdf6c7e14a86a46fa59a0537dbbb#2025-12-28 20:19:19#fcad026e0df04ba5836eec0aa90b7e2f_synscan.pcapng#172.16.0.8#36051#64.13.134.52#587#6#2#2#voting#attack#2/6#ML_ONLY#False
20f80de361db496db40302266b01143a#2025-12-28 20:19:19#fcad026e0df04ba5836eec0aa90b7e2f_synscan.pcapng#172.16.0.8#36051#64.13.134.52#995#6#2#2#voting#attack#2/6#ML_ONLY#False
3056f734531d4c86b15b04bc70e348c6#2025-12-28 20:19:19#fcad026e0df04ba5836eec0aa90b7e2f_synscan.pcapng#172.16.0.8#36051#64.13.134.52#1025#6#0#2#voting#benign#0/6#ML_BENIGN#False
c2e9bc1b7c82400a8291c47fcc55285c#2025-12-28 20:19:19#fcad026e0df04ba5836eec0aa90b7e2f_synscan.pcapng#172.16.0.8#36051#64.13.134.52#111#6#0#2#voting#benign#0/6#ML_BENIGN#False
cf1be6745c5c4120920a4b722d417ae0#2025-12-28 20:19:19#fcad026e0df04ba5836eec0aa90b7e2f_synscan.pcapng#172.16.0.8#36051#64.13.134.52#199#6#0#2#voting#benign#0/6#ML_BENIGN#False
aae8bc134adb4b939fed87d0ef189a2e#2025-12-28 20:19:19#fcad026e0df04ba5836eec0aa90b7e2f_synscan.pcapng#172.16.0.8#36051#64.13.134.52#3306#6#2#2#voting#attack#2/6#ML_ONLY#False
3c0e08b8ba13484687c4b0e7774c87e2#2025-12-28 20:19:19#fcad026e0df04ba5836eec0aa90b7e2f_synscan.pcapng#172.16.0.8#36050#64.13.134.52#139#6#2#2#voting#attack#2/6#ML_ONLY#False
a5c0e653788d4e6eac263a57b2260e97#2025-12-28 20:19:19#fcad026e0df04ba5836eec0aa90b7e2f_synscan.pcapng#172.16.0.8#36051#64.13.134.52#143#6#2#2#voting#attack#2/6#ML_ONLY#False
24fb18ce2d79476b88880dbdb70dd193#2025-12-28 20:19:19#fcad026e0df04ba5836eec0aa90b7e2f_synscan.pcapng#172.16.0.8#36051#64.13.134.52#256#6#0#2#voting#benign#0/6#ML_BENIGN#False
a74a711d964d47408540a04759566ec7#2025-12-28 20:19:19#fcad026e0df04ba5836eec0aa90b7e2f_synscan.pcapng#172.16.0.8#36051#64.13.134.52#554#6#2#2#voting#attack#2/6#ML_ONLY#False
e6329e55e3c448c7921233e801a1179d#2025-12-28 20:19:19#fcad026e0df04ba5836eec0aa90b7e2f_synscan.pcapng#172.16.0.8#36050#64.13.134.52#32#6#0#2#voting#benign#0/6#ML_BENIGN#False
c7182a3424554b9398ceafcd12db667b#2025-12-28 20:19:19#fcad026e0df04ba5836eec0aa90b7e2f_synscan.pcapng#172.16.0.8#36050#64.13.134.52#1024#6#0#2#voting#benign#0/6#ML_BENIGN#False
bffdcb20094f48d59d31a78005c46907#2025-12-28 20:19:19#fcad026e0df04ba5836eec0aa90b7e2f_synscan.pcapng#172.16.0.8#36050#64.13.134.52#6000#6#0#2#voting#benign#0/6#ML_BENIGN#False
c9575cbd1e294bc8834744cfbda30b77#2025-12-28 20:19:19#fcad026e0df04ba5836eec0aa90b7e2f_synscan.pcapng#172.16.0.8#36050#64.13.134.52#256#6#0#2#voting#benign#0/6#ML_BENIGN#False
26cd8a2d726749eba72a56f79c2da17a#2025-12-28 20:19:19#fcad026e0df04ba5836eec0aa90b7e2f_synscan.pcapng#172.16.0.8#36050#64.13.134.52#554#6#2#2#voting#attack#2/6#ML_ONLY#False
81514b2b5664462aa508896214aa80bf#2025-12-28 20:19:19#fcad026e0df04ba5836eec0aa90b7e2f_synscan.pcapng#172.16.0.8#36050#64.13.134.52#135#6#2#2#voting#attack#2/6#ML_ONLY#False
6415436d13084c2589e61f7e31dadc02#2025-12-28 20:19:19#fcad026e0df04ba5836eec0aa90b7e2f_synscan.pcapng#172.16.0.8#36050#64.13.134.52#8888#6#0#2#voting#benign#0/6#ML_BENIGN#False
8133992249b74725bcb431e223b2a655#2025-12-28 20:19:19#fcad026e0df04ba5836eec0aa90b7e2f_synscan.pcapng#172.16.0.8#36050#64.13.134.52#548#6#1#2#voting#benign#1/6#ML_BENIGN#False
ef463913b2ec4c31a4acfd30e5e6b256#2025-12-28 20:19:19#fcad026e0df04ba5836eec0aa90b7e2f_synscan.pcapng#172.16.0.8#36050#64.13.134.52#25#6#2#2#voting#attack#2/6#ML_ONLY#False
99af89f2bdc34d41a2760034f2169a10#2025-12-28 20:19:19#fcad026e0df04ba5836eec0aa90b7e2f_synscan.pcapng#172.16.0.8#36050#64.13.134.52#1056#6#0#2#voting#benign#0/6#ML_BENIGN#False
8314d882bb68462bb4c2aef2e77f014f#2025-12-28 20:19:19#fcad026e0df04ba5836eec0aa90b7e2f_synscan.pcapng#172.16.0.8#36050#64.13.134.52#10629#6#0#2#voting#benign#0/6#ML_BENIGN#False
aaeda3fa543d428d917c2aaaf51ab2b1#2025-12-28 20:19:19#fcad026e0df04ba5836eec0aa90b7e2f_synscan.pcapng#172.16.0.8#36050#64.13.134.52#2605#6#1#2#voting#benign#1/6#ML_BENIGN#False
9612bb9f767e48039ab924306000d707#2025-12-28 20:19:19#fcad026e0df04ba5836eec0aa90b7e2f_synscan.pcapng#172.16.0.8#36050#64.13.134.52#10621#6#0#2#voting#benign#0/6#ML_BENIGN#False
97b379bcd8394d13b09f0d09166394ac#2025-12-28 20:19:19#fcad026e0df04ba5836eec0aa90b7e2f_synscan.pcapng#172.16.0.8#36050#64.13.134.52#2222#6#0#2#voting#benign#0/6#ML_BENIGN#False
b4c88025072148c3be515fde14defc12#2025-12-28 20:19:19#fcad026e0df04ba5836eec0aa90b7e2f_synscan.pcapng#172.16.0.8#36050#64.13.134.52#990#6#0#2#voting#benign#0/6#ML_BENIGN#False
cc37bcfb34b54895bfcdc4e3f972e4b8#2025-12-28 20:19:19#fcad026e0df04ba5836eec0aa90b7e2f_synscan.pcapng#172.16.0.8#36050#64.13.134.52#5414#6#0#2#voting#benign#0/6#ML_BENIGN#False
ee670418bd2e4f55a860c0987a104f80#2025-12-28 20:19:19#fcad026e0df04ba5836eec0aa90b7e2f_synscan.pcapng#172.16.0.8#36050#64.13.134.52#1687#6#0#2#voting#benign#0/6#ML_BENIGN#False
457c96d1861741cfb97dcbe4edc5d67d#2025-12-28 20:19:19#fcad026e0df04ba5836eec0aa90b7e2f_synscan.pcapng#172.16.0.8#36050#64.13.134.52#1720#6#2#2#voting#attack#2/6#ML_ONLY#False
bc964003e8934f56b07a32d4c62d678e#2025-12-28 20:19:19#fcad026e0df04ba5836eec0aa90b7e2f_synscan.pcapng#172.16.0.8#36050#64.13.134.52#1233#6#0#2#voting#benign#0/6#ML_BENIGN#False
0dbe9f92362f44098ea52be42c461dd2#2025-12-28 20:19:19#fcad026e0df04ba5836eec0aa90b7e2f_synscan.pcapng#172.16.0.8#36050#64.13.134.52#2030#6#0#2#voting#benign#0/6#ML_BENIGN#False
5f20565fb7064b8788f8c0fa361a8c99#2025-12-28 20:19:19#fcad026e0df04ba5836eec0aa90b7e2f_synscan.pcapng#172.16.0.8#36050#64.13.134.52#6#6#0#2#voting#benign#0/6#ML_BENIGN#False
1e1943816c074f818d576b910b4c3ccc#2025-12-28 20:19:19#fcad026e0df04ba5836eec0aa90b7e2f_synscan.pcapng#172.16.0.8#36050#64.13.134.52#1417#6#0#2#voting#benign#0/6#ML_BENIGN#False
c573d98540da425ba627a3e58d94b300#2025-12-28 20:19:19#fcad026e0df04ba5836eec0aa90b7e2f_synscan.pcapng#172.16.0.8#36050#64.13.134.52#8222#6#0#2#voting#benign#0/6#ML_BENIGN#False
ce3f70ecd64e44588f57e1ed70ad3e0e#2025-12-28 20:19:19#fcad026e0df04ba5836eec0aa90b7e2f_synscan.pcapng#172.16.0.8#36050#64.13.134.52#683#6#0#2#voting#benign#0/6#ML_BENIGN#False
398e862549ce4332aaf8553bda4a9bbd#2025-12-28 20:19:19#fcad026e0df04ba5836eec0aa90b7e2f_synscan.pcapng#172.16.0.8#36050#64.13.134.52#3050#6#0#2#voting#benign#0/6#ML_BENIGN#False
6365e3f8954744d0b5471fff34fa5218#2025-12-28 20:19:19#fcad026e0df04ba5836eec0aa90b7e2f_synscan.pcapng#172.16.0.8#36051#64.13.134.52#548#6#1#2#voting#benign#1/6#ML_BENIGN#False
6ebaf4de881f46158a93beaf70e485a0#2025-12-28 20:19:19#fcad026e0df04ba5836eec0aa90b7e2f_synscan.pcapng#172.16.0.8#36051#64.13.134.52#8888#6#0#2#voting#benign#0/6#ML_BENIGN#False
f51df1718b864feea2387bbbbfd4fe53#2025-12-28 20:19:19#fcad026e0df04ba5836eec0aa90b7e2f_synscan.pcapng#172.16.0.8#36051#64.13.134.52#135#6#2#2#voting#attack#2/6#ML_ONLY#False
0250fddb77684ba69886faff659be5fa#2025-12-28 20:19:19#fcad026e0df04ba5836eec0aa90b7e2f_synscan.pcapng#172.16.0.8#36051#64.13.134.52#445#6#2#2#voting#attack#2/6#ML_ONLY#False
2c4e45b221be4d8c83d5f2da5545f04e#2025-12-28 20:19:19#fcad026e0df04ba5836eec0aa90b7e2f_synscan.pcapng#172.16.0.8#36051#64.13.134.52#1583#6#0#2#voting#benign#0/6#ML_BENIGN#False
872e56fc053c4022b272b7a3a0f1d782#2025-12-28 20:19:19#fcad026e0df04ba5836eec0aa90b7e2f_synscan.pcapng#172.16.0.8#36051#64.13.134.52#443#6#2#2#voting#attack#2/6#ML_ONLY#False
4621c5a314d74060bb33d71bb8b52ba8#2025-12-28 20:19:19#fcad026e0df04ba5836eec0aa90b7e2f_synscan.pcapng#172.16.0.8#36050#64.13.134.52#993#6#2#2#voting#attack#2/6#ML_ONLY#False
e97c18d56814467cba422b292d3789ca#2025-12-28 20:19:19#fcad026e0df04ba5836eec0aa90b7e2f_synscan.pcapng#172.16.0.8#36051#64.13.134.52#10621#6#0#2#voting#benign#0/6#ML_BENIGN#False
4348ac7ee50c48a784e739867d15ffa0#2025-12-28 20:19:19#fcad026e0df04ba5836eec0aa90b7e2f_synscan.pcapng#172.16.0.8#36051#64.13.134.52#990#6#0#2#voting#benign#0/6#ML_BENIGN#False
a6f6fec8a01d4f48a29033dd44b1c237#2025-12-28 20:19:19#fcad026e0df04ba5836eec0aa90b7e2f_synscan.pcapng#172.16.0.8#36051#64.13.134.52#1723#6#0#2#voting#benign#0/6#ML_BENIGN#False
7a64f1b56d824603b50ddb922f86dea3#2025-12-28 20:19:19#fcad026e0df04ba5836eec0aa90b7e2f_synscan.pcapng#172.16.0.8#36051#64.13.134.52#3050#6#0#2#voting#benign#0/6#ML_BENIGN#False
5659a282096649f29471c6b2d0b78b6d#2025-12-28 20:19:19#fcad026e0df04ba5836eec0aa90b7e2f_synscan.pcapng#172.16.0.8#36051#64.13.134.52#683#6#0#2#voting#benign#0/6#ML_BENIGN#False
3584b6759edc493eb856e60a251d94d3#2025-12-28 20:19:19#fcad026e0df04ba5836eec0aa90b7e2f_synscan.pcapng#172.16.0.8#36051#64.13.134.52#8222#6#0#2#voting#benign#0/6#ML_BENIGN#False
88774d847a3b44469ff43105a8b43aa0#2025-12-28 20:19:19#fcad026e0df04ba5836eec0aa90b7e2f_synscan.pcapng#172.16.0.8#36051#64.13.134.52#1417#6#0#2#voting#benign#0/6#ML_BENIGN#False
b1ae4a30b62d45f8b34f4c8d90630973#2025-12-28 20:19:19#fcad026e0df04ba5836eec0aa90b7e2f_synscan.pcapng#172.16.0.8#36051#64.13.134.52#6#6#0#2#voting#benign#0/6#ML_BENIGN#False
263b46c15a9945a8ae652226a6b55655#2025-12-28 20:19:19#fcad026e0df04ba5836eec0aa90b7e2f_synscan.pcapng#172.16.0.8#36051#64.13.134.52#2030#6#0#2#voting#benign#0/6#ML_BENIGN#False
dd95fd1c60a14e6caff1113902fa1121#2025-12-28 20:19:19#fcad026e0df04ba5836eec0aa90b7e2f_synscan.pcapng#172.16.0.8#36051#64.13.134.52#1687#6#0#2#voting#benign#0/6#ML_BENIGN#False
1ea9f88a8f9c47b58ec061adc60a4789#2025-12-28 20:19:19#fcad026e0df04ba5836eec0aa90b7e2f_synscan.pcapng#172.16.0.8#36051#64.13.134.52#6000#6#0#2#voting#benign#0/6#ML_BENIGN#False
0ba867886b7c48149a7c732dc953926e#2025-12-28 20:19:19#fcad026e0df04ba5836eec0aa90b7e2f_synscan.pcapng#172.16.0.8#36051#64.13.134.52#2222#6#0#2#voting#benign#0/6#ML_BENIGN#False
2e7a466c295c403381108de0e06657b2#2025-12-28 20:19:19#fcad026e0df04ba5836eec0aa90b7e2f_synscan.pcapng#172.16.0.8#36051#64.13.134.52#5414#6#0#2#voting#benign#0/6#ML_BENIGN#False
2d1db20433ac4e20a2bbdbfba8acb36c#2025-12-28 20:19:19#fcad026e0df04ba5836eec0aa90b7e2f_synscan.pcapng#172.16.0.8#36050#64.13.134.52#1300#6#0#2#voting#benign#0/6#ML_BENIGN#False
faf5fc193e604aa18df79d824d1954ce#2025-12-28 20:19:19#fcad026e0df04ba5836eec0aa90b7e2f_synscan.pcapng#172.16.0.8#36051#64.13.134.52#993#6#2#2#voting#attack#2/6#ML_ONLY#False
be25b2ff838c4803958bf0511c324301#2025-12-28 20:19:19#fcad026e0df04ba5836eec0aa90b7e2f_synscan.pcapng#172.16.0.8#36051#64.13.134.52#1720#6#2#2#voting#attack#2/6#ML_ONLY#False
76e94c0a6a5649f280e82c5659b7c3b5#2025-12-28 20:19:19#fcad026e0df04ba5836eec0aa90b7e2f_synscan.pcapng#172.16.0.8#36051#64.13.134.52#10629#6#0#2#voting#benign#0/6#ML_BENIGN#False
d40991e586744840b4011e2a3b2bfead#2025-12-28 20:19:19#fcad026e0df04ba5836eec0aa90b7e2f_synscan.pcapng#172.16.0.8#36051#64.13.134.52#1056#6#0#2#voting#benign#0/6#ML_BENIGN#False
a46f5ce99a834ef08958828b9557a2f6#2025-12-28 20:19:19#fcad026e0df04ba5836eec0aa90b7e2f_synscan.pcapng#172.16.0.8#36050#64.13.134.52#2038#6#0#2#voting#benign#0/6#ML_BENIGN#False
afbe09f316e74b72b89f87ba901fdccf#2025-12-28 20:19:19#fcad026e0df04ba5836eec0aa90b7e2f_synscan.pcapng#172.16.0.8#36050#64.13.134.52#14238#6#0#2#voting#benign#0/6#ML_BENIGN#False
a3e7cf34fb9a43a192754ee3255b5f06#2025-12-28 20:19:19#fcad026e0df04ba5836eec0aa90b7e2f_synscan.pcapng#172.16.0.8#36050#64.13.134.52#514#6#1#2#voting#benign#1/6#ML_BENIGN#False
1f2a8b09cb9b469fbaebefe6d0dbab27#2025-12-28 20:19:19#fcad026e0df04ba5836eec0aa90b7e2f_synscan.pcapng#172.16.0.8#36050#64.13.134.52#3880#6#0#2#voting#benign#0/6#ML_BENIGN#False
fa9bfb0b35f04685b09f64fe1153c05b#2025-12-28 20:19:19#fcad026e0df04ba5836eec0aa90b7e2f_synscan.pcapng#172.16.0.8#36050#64.13.134.52#17877#6#0#2#voting#benign#0/6#ML_BENIGN#False
d239e62825ad465d8c731e105b68cb29#2025-12-28 20:19:19#fcad026e0df04ba5836eec0aa90b7e2f_synscan.pcapng#172.16.0.8#36050#64.13.134.52#7777#6#0#2#voting#benign#0/6#ML_BENIGN#False
f7ed50fa1d424cfe94bbe056430e2c5c#2025-12-28 20:19:19#fcad026e0df04ba5836eec0aa90b7e2f_synscan.pcapng#172.16.0.8#36050#64.13.134.52#4848#6#0#2#voting#benign#0/6#ML_BENIGN#False
0ccdb37569404328a8df3f8931a215c5#2025-12-28 20:19:19#fcad026e0df04ba5836eec0aa90b7e2f_synscan.pcapng#172.16.0.8#36050#64.13.134.52#32778#6#0#2#voting#benign#0/6#ML_BENIGN#False
d20f7c4684bf491eae177d4b061e9588#2025-12-28 20:19:19#fcad026e0df04ba5836eec0aa90b7e2f_synscan.pcapng#172.16.0.8#36050#64.13.134.52#16080#6#0#2#voting#benign#0/6#ML_BENIGN#False
53ad77946e114b938ccb99795e865d7d#2025-12-28 20:19:19#fcad026e0df04ba5836eec0aa90b7e2f_synscan.pcapng#172.16.0.8#36050#64.13.134.52#1594#6#0#2#voting#benign#0/6#ML_BENIGN#False
94610799863046edb7dd22f82c022cb4#2025-12-28 20:19:19#fcad026e0df04ba5836eec0aa90b7e2f_synscan.pcapng#172.16.0.8#36050#64.13.134.52#1075#6#0#2#voting#benign#0/6#ML_BENIGN#False
cce37d0b6cee4f06858124552b1baf42#2025-12-28 20:19:19#fcad026e0df04ba5836eec0aa90b7e2f_synscan.pcapng#172.16.0.8#36050#64.13.134.52#10626#6#0#2#voting#benign#0/6#ML_BENIGN#False
01ae2fb0045e4676b49cf44e825a8808#2025-12-28 20:19:19#fcad026e0df04ba5836eec0aa90b7e2f_synscan.pcapng#172.16.0.8#36050#64.13.134.52#5822#6#0#2#voting#benign#0/6#ML_BENIGN#False
a3dab66da42745169cc3650c627c3704#2025-12-28 20:19:19#fcad026e0df04ba5836eec0aa90b7e2f_synscan.pcapng#172.16.0.8#36050#64.13.134.52#1187#6#0#2#voting#benign#0/6#ML_BENIGN#False
b3db1588a3e248b5b7e501a57823958b#2025-12-28 20:19:19#fcad026e0df04ba5836eec0aa90b7e2f_synscan.pcapng#172.16.0.8#36051#64.13.134.52#110#6#2#2#voting#attack#2/6#ML_ONLY#False
95284eaac4f44e8da460c706df0c3614#2025-12-28 20:19:19#fcad026e0df04ba5836eec0aa90b7e2f_synscan.pcapng#172.16.0.8#36050#64.13.134.52#31337#6#2#2#voting#attack#2/6#ML_ONLY#False
c2c4aebb291a4fa0bedc41d5c7e83d3a#2025-12-28 20:19:19#fcad026e0df04ba5836eec0aa90b7e2f_synscan.pcapng#172.16.0.8#36051#64.13.134.52#1594#6#0#2#voting#benign#0/6#ML_BENIGN#False
aebf060110ef4bba923f8fdab252441c#2025-12-28 20:19:19#fcad026e0df04ba5836eec0aa90b7e2f_synscan.pcapng#172.16.0.8#36050#64.13.134.52#2005#6#0#2#voting#benign#0/6#ML_BENIGN#False
672dfbb7d6354a12a1bbb0bbc9e224ca#2025-12-28 20:19:19#fcad026e0df04ba5836eec0aa90b7e2f_synscan.pcapng#172.16.0.8#36050#64.13.134.52#9200#6#0#2#voting#benign#0/6#ML_BENIGN#False
ec6ebf6e19654803ac4b6e1a97910d68#2025-12-28 20:19:19#fcad026e0df04ba5836eec0aa90b7e2f_synscan.pcapng#172.16.0.8#36050#64.13.134.52#5903#6#0#2#voting#benign#0/6#ML_BENIGN#False
31d260fedac24debb3e48989da5b76c6#2025-12-28 20:19:19#fcad026e0df04ba5836eec0aa90b7e2f_synscan.pcapng#172.16.0.8#36050#64.13.134.52#1067#6#0#2#voting#benign#0/6#ML_BENIGN#False
47ece43acb574c1083dccdfacd5737a8#2025-12-28 20:19:19#fcad026e0df04ba5836eec0aa90b7e2f_synscan.pcapng#172.16.0.8#36050#64.13.134.52#4003#6#0#2#voting#benign#0/6#ML_BENIGN#False
ea3f5bf3f5ce41a69ab0a1a3a7b89c0d#2025-12-28 20:19:19#fcad026e0df04ba5836eec0aa90b7e2f_synscan.pcapng#172.16.0.8#36050#64.13.134.52#33899#6#0#2#voting#benign#0/6#ML_BENIGN#False
9674282d27904a74aaa6904638586e36#2025-12-28 20:19:19#fcad026e0df04ba5836eec0aa90b7e2f_synscan.pcapng#172.16.0.8#36050#64.13.134.52#7676#6#0#2#voting#benign#0/6#ML_BENIGN#False
6945bea7704f494e91b40d1ccb869caf#2025-12-28 20:19:19#fcad026e0df04ba5836eec0aa90b7e2f_synscan.pcapng#172.16.0.8#36050#64.13.134.52#14442#6#0#2#voting#benign#0/6#ML_BENIGN#False
458a7dc44ae24538a906695a3f8090d2#2025-12-28 20:19:19#fcad026e0df04ba5836eec0aa90b7e2f_synscan.pcapng#172.16.0.8#36051#64.13.134.52#7777#6#0#2#voting#benign#0/6#ML_BENIGN#False
f27416f7c89b4f0696d4b2cdf8bac977#2025-12-28 20:19:19#fcad026e0df04ba5836eec0aa90b7e2f_synscan.pcapng#172.16.0.8#36050#64.13.134.52#1311#6#0#2#voting#benign#0/6#ML_BENIGN#False
08982449ec8c42998d42b12915c8dec4#2025-12-28 20:19:19#fcad026e0df04ba5836eec0aa90b7e2f_synscan.pcapng#172.16.0.8#36051#64.13.134.52#65000#6#0#2#voting#benign#0/6#ML_BENIGN#False
089154bf8fad44d8a0169b9f0ef35aa3#2025-12-28 20:19:19#fcad026e0df04ba5836eec0aa90b7e2f_synscan.pcapng#172.16.0.8#36050#64.13.134.52#9917#6#0#2#voting#benign#0/6#ML_BENIGN#False
1416cb0ce76341f8a4a818406443371e#2025-12-28 20:19:19#fcad026e0df04ba5836eec0aa90b7e2f_synscan.pcapng#172.16.0.8#36051#64.13.134.52#16080#6#0#2#voting#benign#0/6#ML_BENIGN#False
3f0410a6a17b4904b41677345616f2ac#2025-12-28 20:19:19#fcad026e0df04ba5836eec0aa90b7e2f_synscan.pcapng#172.16.0.8#36050#64.13.134.52#7200#6#0#2#voting#benign#0/6#ML_BENIGN#False
f50428b4486e4d92926d16fc4a61a54f#2025-12-28 20:19:19#fcad026e0df04ba5836eec0aa90b7e2f_synscan.pcapng#172.16.0.8#36050#64.13.134.52#2701#6#0#2#voting#benign#0/6#ML_BENIGN#False
d0e85725db61491cbfce5703e658a278#2025-12-28 20:19:19#fcad026e0df04ba5836eec0aa90b7e2f_synscan.pcapng#172.16.0.8#36051#64.13.134.52#32778#6#0#2#voting#benign#0/6#ML_BENIGN#False
7dd03380f3e74dd3a5de07189cfe79f2#2025-12-28 20:19:19#fcad026e0df04ba5836eec0aa90b7e2f_synscan.pcapng#172.16.0.8#36051#64.13.134.52#4848#6#0#2#voting#benign#0/6#ML_BENIGN#False
611efe7b2e2c4035b3da98fe907c71fd#2025-12-28 20:19:19#fcad026e0df04ba5836eec0aa90b7e2f_synscan.pcapng#172.16.0.8#36051#64.13.134.52#17877#6#0#2#voting#benign#0/6#ML_BENIGN#False
